1,10.465416666666544
2,10.354583333333302
3,6.395416666666684
4,9.16458333333332
5,8.525416666666679
6,12.884583333333191
7,13.07541666666693
8,13.964583333333183
9,17.035416666666627
10,16.01458333333342
11,16.055416666666652
12,10.824583333333264
13,7.345416666666615
14,8.594583333333393
15,8.905416666666678
16,7.304583333333309
17,8.825416666666737
18,12.83458333333323
19,13.565416666666863
20,16.3445833333332
21,16.62541666666668
22,15.994583333333374
23,16.815416666666593
24,14.144583333333285
25,8.325416666666621
26,6.954583333333391
27,4.905416666666667
28,7.024583333333279
29,11.88541666666666
30,13.104583333333522
31,12.725416666666543
32,15.544583333333277
33,15.565416666666682
34,15.034583333333414
35,14.7454166666666
36,10.71458333333327
37,7.695416666666724
38,5.694583333333269
39,8.815416666666781
40,9.604583333333263
41,7.945416666666629
42,11.7745833333334
43,13.61541666666677
44,13.744583333333242
45,14.675416666666607
46,16.32458333333343
47,16.07541666666649
48,12.534583333333392
49,9.695416666666679
50,5.394583333333287
51,5.635416666666659
52,7.854583333333264
53,10.495416666666735
54,11.484583333333319
55,16.965416666666556
56,16.104583333333508
57,17.595416666666562
58,17.634583333333374
59,15.295416666666767
60,12.274583333333348
61,9.195416666666649
62,7.114583333333362
63,7.435416666666631
64,6.8045833333332135
65,10.835416666666713
66,10.004583333333402
67,12.575416666666534
68,14.774583333333293
69,17.84541666666699
70,17.45458333333299
71,14.58541666666674
72,12.314583333333328
73,8.745416666666596
74,5.434583333333349
75,7.405416666666686
76,7.974583333333279
77,8.19541666666675
78,11.9345833333331
79,12.515416666666916
80,13.494583333333162
81,15.715416666667041
82,17.234583333333006
83,14.355416666666498
84,11.924583333333533
85,9.395416666666604
86,7.454583333333489
87,6.385416666666537
88,10.524583333333437
89,9.36541666666645
90,12.294583333333447
91,13.465416666666567
92,16.564583333333644
93,14.145416666666302
94,15.284583333333362
95,13.565416666666586
96,10.274583333333661
97,8.475416666666485
98,7.6945833333334175
99,5.445416666666463
100,5.8245833333336385
101,9.22541666666649
102,10.33458333333363
103,12.605416666666283
104,14.404583333333468
105,16.455416666666636
106,15.134583333333321
107,14.245416666666733
108,11.974583333333388
109,8.945416666666656
110,7.874583333333114
111,6.8354166666668785
112,6.074583333333295
113,10.56541666666679
114,11.924583333333045
115,13.205416666666636
116,14.324583333333374
117,15.865416666666786
118,15.07458333333322
119,14.755416666666981
120,11.914583333333237
121,10.465416666666544
122,10.354583333333341
123,6.395416666666687
124,9.164583333333304
125,8.525416666666695
126,12.884583333333198
127,13.07541666666696
128,13.964583333333126
129,17.035416666666663
130,16.014583333333423
131,16.055416666666623
132,10.824583333333337
